,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Drug_Use,EDU_18,EDU_Some_college,EDU_Cert,EDU_Uni,EDU_Mas,EDU_Doc,Age25_34,Age35_44,Age45_54,Age55_64,Age65_,Gender
584,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
585,0.31287,0.32197,-0.31776,0.7609600000000001,-1.7816900000000002,0.19268,0.7654,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
586,-0.46725,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987000000000001,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
587,-1.32828,-0.15487,0.29338000000000003,-0.91699,0.41594,0.52975,0.07987000000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
588,-0.58016,0.0033200000000000005,-0.58331,-0.60633,0.5848899999999999,-0.21712,0.40148,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
589,0.41667,-0.43999,-0.31776,-1.6209,1.63088,-0.21712,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
590,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
591,-0.05188,0.96248,-0.01928,0.59042,0.5848899999999999,0.19268,0.7654,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
592,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
593,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
594,-1.43907,0.80523,0.7233,0.94156,0.93949,0.52975,1.2247,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
595,-0.34799,-0.43999,-0.31776,-0.7609600000000001,0.5848899999999999,0.88113,1.2247,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
596,0.04257,0.16767,-0.58331,0.43852,0.25953000000000004,-0.21712,-0.52593,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
597,0.52135,-0.15487,0.29338000000000003,-0.01729,-0.89891,0.52975,0.40148,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
598,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
599,1.02119,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
600,0.52135,-1.6334,-1.11902,-2.07848,0.5848899999999999,0.52975,1.2247,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
601,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
602,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
603,0.41667,0.32197,0.29338000000000003,0.94156,0.41594,-0.71126,-0.52593,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
604,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
605,-0.46725,0.0033200000000000005,-1.11902,1.45039,-0.78155,-0.21712,1.2247,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
606,-0.05188,0.0033200000000000005,0.8830899999999999,2.03972,-0.14277,-0.71126,0.07987000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
607,-1.69163,1.2861,1.24033,0.13136,1.13407,0.52975,1.92173,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
608,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
609,-0.92104,0.96248,0.8830899999999999,0.13136,-0.65253,0.19268,1.92173,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
610,-0.67825,0.32197,-0.58331,1.2861,0.5848899999999999,0.52975,1.2247,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
611,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
612,1.98437,-0.30033000000000004,-0.31776,-1.6209,-0.65253,0.19268,0.07987000000000001,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
613,-0.24649,0.63779,-0.71727,-0.91699,0.25953000000000004,1.29221,-0.21575,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
614,0.13606,-0.15487,-0.45174,0.7609600000000001,-0.27607,0.88113,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
615,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
616,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987000000000001,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
617,-0.05188,1.11406,0.8830899999999999,0.13136,-0.00665,0.52975,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
618,-0.67825,-0.94779,0.7233,-0.91699,0.5848899999999999,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
619,0.52135,-1.37639,-0.45174,1.45039,-1.7816900000000002,1.29221,0.40148,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
620,-0.92104,0.63779,-0.17779,-1.34289,0.25953000000000004,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
621,-0.14882,0.47617,-0.31776,0.28783000000000003,1.63088,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
622,-0.34799,0.0033200000000000005,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
623,0.04257,0.0033200000000000005,-1.2755299999999998,-0.01729,0.25953000000000004,-1.37983,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
624,-0.34799,-0.57545,-0.58331,-0.91699,0.25953000000000004,-0.71126,-1.5485799999999998,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
625,-0.05188,-0.43999,-0.8473200000000001,-0.4532100000000001,0.41594,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
626,-1.69163,-0.94779,-1.55521,1.81866,0.5848899999999999,-2.55524,-0.8463700000000001,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
627,1.23461,-1.09207,-1.2755299999999998,1.6110799999999998,0.25953000000000004,-1.37983,-1.5485799999999998,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
628,-0.46725,0.47617,0.58331,0.28783000000000003,-0.14277,-0.21712,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
629,0.52135,-0.30033000000000004,1.6565299999999998,0.28783000000000003,1.13407,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
630,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
631,1.23461,-0.43999,-1.2755299999999998,-0.91699,0.7583,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,-0.67825,1.74091,0.44585,0.13136,0.25953000000000004,-0.71126,0.07987000000000001,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
633,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.2247,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
634,-0.79151,-0.30033000000000004,-0.17779,1.11406,-0.52745,-0.71126,0.07987000000000001,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
635,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
636,-0.34799,0.16767,-0.97631,0.7609600000000001,0.41594,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
637,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
638,-0.24649,1.74091,0.8830899999999999,1.2861,0.41594,0.52975,1.92173,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
639,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
640,-0.67825,0.96248,0.8830899999999999,2.23427,1.81175,-0.21712,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
641,-1.05308,0.63779,-0.31776,1.2861,1.3061200000000002,-0.71126,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
642,0.22393,-0.30033000000000004,-1.68062,0.59042,-0.65253,-0.21712,0.07987000000000001,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
643,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,-0.40581,1.29221,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
644,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
646,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
647,-0.14882,0.80523,-1.2755299999999998,-0.01729,2.04506,0.19268,-1.18084,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
648,-0.46725,2.127,2.44904,1.6110799999999998,0.12331,1.29221,0.40148,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
649,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
650,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
651,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
653,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
654,1.23461,-0.57545,0.29338000000000003,-1.21213,-1.13788,1.29221,0.40148,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
655,1.13281,-1.37639,1.43533,-0.4532100000000001,-1.38502,1.86203,1.92173,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
656,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
657,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
658,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
659,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
660,0.04257,0.16767,0.29338000000000003,2.03972,1.81175,0.52975,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
661,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
662,-0.34799,-0.43999,0.58331,0.28783000000000003,-0.52745,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
663,1.13281,-0.43999,0.14143,0.28783000000000003,-0.27607,-0.71126,-0.21575,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
664,-2.05048,-0.30033000000000004,0.14143,-0.15487,-0.89891,0.88113,0.40148,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
665,0.91093,-0.69509,1.24033,-0.30172,0.25953000000000004,-0.21712,0.07987000000000001,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
666,-1.69163,2.127,0.14143,0.28783000000000003,-0.40581,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
667,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
668,-0.34799,0.16767,-0.45174,-0.7609600000000001,-0.40581,-2.55524,-0.52593,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
669,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
670,-0.24649,0.0033200000000000005,1.43533,0.7609600000000001,0.93949,0.52975,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
671,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987000000000001,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
672,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
673,-0.05188,-0.30033000000000004,-0.71727,-0.7609600000000001,-0.78155,0.19268,1.2247,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
674,0.22393,0.0033200000000000005,-1.68062,-0.15487,0.25953000000000004,0.88113,0.7654,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
675,0.52135,-0.30033000000000004,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
676,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.5485799999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
677,0.62967,-0.30033000000000004,-0.58331,-1.21213,1.46191,-0.71126,1.2247,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
678,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
679,-1.32828,0.0033200000000000005,-1.2755299999999998,-0.60633,0.12331,0.88113,0.7654,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
680,1.37297,-1.7625,0.44585,0.28783000000000003,0.5848899999999999,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
681,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
682,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
683,-0.34799,0.16767,0.7233,-0.4532100000000001,-0.78155,0.88113,0.40148,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
684,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
685,-0.92104,0.63779,-0.97631,0.94156,0.25953000000000004,-1.37983,-2.07848,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
686,1.02119,1.11406,-0.31776,-1.21213,0.5848899999999999,0.88113,1.2247,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
687,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
688,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
689,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
690,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
691,-1.1943,-0.30033000000000004,0.14143,0.43852,0.5848899999999999,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
692,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
693,-0.14882,-0.43999,-0.01928,1.2861,1.81175,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
694,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21712,0.07987000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
695,-1.69163,-0.30033000000000004,1.06238,1.6110799999999998,-0.00665,-0.71126,0.07987000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
696,-0.05188,-0.94779,0.8830899999999999,-0.01729,-0.65253,-0.21712,-0.52593,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
697,-0.14882,-1.09207,-0.71727,0.28783000000000003,-1.0145,-0.21712,0.40148,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
698,0.91093,0.16767,0.44585,-0.91699,0.12331,1.29221,1.2247,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
699,-1.05308,1.11406,0.44585,0.7609600000000001,1.13407,-0.71126,0.40148,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
700,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
701,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
702,-0.79151,-0.30033000000000004,-0.58331,-0.60633,0.25953000000000004,-0.71126,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
703,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
704,-0.14882,-0.94779,-1.42424,-0.4532100000000001,0.25953000000000004,0.52975,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
705,-0.05188,1.93886,0.29338000000000003,-0.15487,-0.52745,0.52975,0.40148,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
706,0.41667,-0.57545,-0.45174,0.7609600000000001,1.13407,-1.37983,-0.52593,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
707,-0.92104,-0.30033000000000004,-0.71727,0.59042,0.41594,-0.71126,-1.5485799999999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
708,0.91093,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
709,-0.58016,-0.15487,-0.8473200000000001,1.11406,0.41594,-1.37983,-0.8463700000000001,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
710,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
711,0.52135,0.80523,0.8830899999999999,1.81866,-0.00665,0.88113,0.7654,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
712,0.73545,1.11406,0.44585,-1.07533,-0.27607,0.88113,1.92173,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
713,0.62967,0.47617,1.06238,1.81866,0.25953000000000004,-0.21712,0.40148,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
714,-0.05188,-1.50796,-1.2755299999999998,-0.60633,-1.7816900000000002,1.29221,-0.8463700000000001,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
715,-0.79151,-0.80615,-0.31776,0.13136,0.25953000000000004,-0.71126,-0.8463700000000001,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
716,-0.05188,-1.23177,-0.71727,-0.60633,-0.27607,1.86203,1.2247,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
717,-0.34799,-0.94779,-0.71727,-0.4532100000000001,-0.40581,0.52975,0.40148,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
718,1.23461,0.80523,0.8830899999999999,-0.15487,1.13407,0.88113,0.7654,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
719,1.60383,-0.69509,0.29338000000000003,0.7609600000000001,0.12331,-0.71126,-0.8463700000000001,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
720,-0.05188,-0.30033000000000004,-0.01928,-0.60633,-0.40581,-1.37983,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
721,-0.92104,1.45421,0.29338000000000003,0.94156,0.5848899999999999,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
722,1.13281,-0.57545,0.7233,0.7609600000000001,-0.40581,0.19268,-0.21575,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
723,0.31287,0.63779,0.7233,1.6110799999999998,0.25953000000000004,-0.21712,1.92173,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
724,2.28554,-0.94779,0.7233,-1.21213,-0.52745,-0.71126,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
725,0.31287,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
726,-1.43907,0.16767,0.7233,-0.30172,-1.5184,0.19268,0.07987000000000001,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
727,0.73545,0.0033200000000000005,-0.97631,-0.01729,-0.00665,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
728,-0.79151,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
729,1.23461,0.63779,0.7233,-0.15487,-0.00665,-0.71126,-0.21575,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
730,0.62967,0.16767,0.29338000000000003,-0.30172,-0.27607,-0.21712,-0.52593,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
731,0.73545,1.11406,1.43533,-1.47955,-1.7816900000000002,0.88113,0.7654,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
732,0.22393,2.127,2.44904,1.6110799999999998,-0.65253,1.29221,1.2247,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
733,-0.46725,-1.7625,-2.8595,-1.47955,-1.13788,-1.37983,0.07987000000000001,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
734,-1.05308,1.74091,-0.01928,0.13136,2.33337,0.52975,1.2247,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
735,1.23461,0.16767,1.43533,1.2861,0.5848899999999999,-0.71126,0.40148,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
736,-0.05188,-1.37639,0.44585,-0.4532100000000001,-0.52745,0.19268,0.7654,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
737,-1.32828,0.16767,0.58331,1.2861,-0.65253,0.88113,0.07987000000000001,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
738,0.82562,-0.30033000000000004,0.29338000000000003,0.7609600000000001,1.63088,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
739,0.62967,0.16767,-0.71727,-0.91699,-0.89891,-1.37983,-1.18084,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
